"","phenotype","mean","sd","Test.Model","True.Model","MAF","Power","ES","R2","ES_AB","ES_BB","N_total_at_Alpha_5e-08"
"651","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.01,0.8,0.65,0.0109177117249948,0.65,1.3,3607.38752189654
"652","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.02,0.8,0.65,0.0216148636171613,0.65,1.3,1812.2457611728
"653","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.03,0.8,0.65,0.0320914556764997,0.65,1.3,1214.09599068492
"654","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.04,0.8,0.65,0.04234748790301,0.65,1.3,915.200464918656
"655","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.05,0.8,0.65,0.052382960296692,0.65,1.3,736.011848870953
"656","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.06,0.8,0.65,0.0621978728575459,0.65,1.3,616.681218373839
"657","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.07,0.8,0.65,0.0717922255855716,0.65,1.3,531.559203478439
"658","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.08,0.8,0.65,0.0811660184807691,0.65,1.3,467.82127475302
"659","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.09,0.8,0.65,0.0903192515431384,0.65,1.3,418.34283914842
"660","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.1,0.8,0.65,0.0992519247726796,0.65,1.3,378.849278763807
"661","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.11,0.8,0.65,0.107964038169393,0.65,1.3,346.620514333587
"662","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.12,0.8,0.65,0.116455591733277,0.65,1.3,319.843287378097
"663","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.13,0.8,0.65,0.124726585464334,0.65,1.3,297.262389460335
"664","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.14,0.8,0.65,0.132777019362563,0.65,1.3,277.981365026573
"665","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.15,0.8,0.65,0.140606893427963,0.65,1.3,261.342933523297
"666","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.16,0.8,0.65,0.148216207660535,0.65,1.3,246.854253639617
"667","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.17,0.8,0.65,0.155604962060279,0.65,1.3,234.138565304138
"668","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.18,0.8,0.65,0.162773156627195,0.65,1.3,222.90295145558
"669","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.19,0.8,0.65,0.169720791361282,0.65,1.3,212.916280759505
"670","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.2,0.8,0.65,0.176447866262542,0.65,1.3,203.993767978123
"671","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.21,0.8,0.65,0.182954381330973,0.65,1.3,195.985946148801
"672","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.22,0.8,0.65,0.189240336566576,0.65,1.3,188.770646856129
"673","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.23,0.8,0.65,0.195305731969351,0.65,1.3,182.247073135378
"674","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.24,0.8,0.65,0.201150567539297,0.65,1.3,176.331354703788
"675","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.25,0.8,0.65,0.206774843276416,0.65,1.3,170.953170518152
"676","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.26,0.8,0.65,0.212178559180706,0.65,1.3,166.053151355227
"677","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.27,0.8,0.65,0.217361715252168,0.65,1.3,161.580860244139
"678","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.28,0.8,0.65,0.222324311490802,0.65,1.3,157.493206349252
"679","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.29,0.8,0.65,0.227066347896608,0.65,1.3,153.753187743569
"680","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.3,0.8,0.65,0.231587824469586,0.65,1.3,150.328886402749
"681","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.31,0.8,0.65,0.235888741209735,0.65,1.3,147.192658543588
"682","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.32,0.8,0.65,0.239969098117056,0.65,1.3,144.32047765869
"683","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.33,0.8,0.65,0.24382889519155,0.65,1.3,141.691397947627
"684","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.34,0.8,0.65,0.247468132433214,0.65,1.3,139.287113455554
"685","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.35,0.8,0.65,0.250886809842051,0.65,1.3,137.091593885149
"686","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.36,0.8,0.65,0.25408492741806,0.65,1.3,135.09078229069
"687","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.37,0.8,0.65,0.25706248516124,0.65,1.3,133.272343075612
"688","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.38,0.8,0.65,0.259819483071592,0.65,1.3,131.62545116875
"689","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.39,0.8,0.65,0.262355921149116,0.65,1.3,130.140615144245
"690","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.4,0.8,0.65,0.264671799393812,0.65,1.3,128.809528517407
"691","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.41,0.8,0.65,0.26676711780568,0.65,1.3,127.624944596995
"692","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.42,0.8,0.65,0.268641876384719,0.65,1.3,126.580571179981
"693","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.43,0.8,0.65,0.270296075130931,0.65,1.3,125.670982094883
"694","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.44,0.8,0.65,0.271729714044314,0.65,1.3,124.891543177013
"695","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.45,0.8,0.65,0.272942793124869,0.65,1.3,124.238350726135
"696","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.46,0.8,0.65,0.273935312372596,0.65,1.3,123.708180878788
"697","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.47,0.8,0.65,0.274707271787494,0.65,1.3,123.298448643374
"698","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.48,0.8,0.65,0.275258671369565,0.65,1.3,123.007175610981
"699","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.49,0.8,0.65,0.275589511118807,0.65,1.3,122.832965580842
"700","smri_vol_scs_cbwmatter_ROC0_2",1.59574004589469,0.875346783688507,"Additive","Additive",0.5,0.8,0.65,0.275699791035221,0.65,1.3,122.774987536084
"701","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.01,0.8,0.65,0.00838945429795029,0.65,1.3,4700.5012080638
"702","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.02,0.8,0.65,0.0166094246706895,0.65,1.3,2364.39229947523
"703","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.03,0.8,0.65,0.0246599111182175,0.65,1.3,1586.00240210298
"704","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.04,0.8,0.65,0.0325409136405344,0.65,1.3,1197.0502843842
"705","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.05,0.8,0.65,0.0402524322376403,0.65,1.3,963.879969878126
"706","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.06,0.8,0.65,0.047794466909535,0.65,1.3,808.60636962083
"707","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.07,0.8,0.65,0.0551670176562186,0.65,1.3,697.850373094232
"708","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.08,0.8,0.65,0.062370084477691,0.65,1.3,614.922621564151
"709","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.09,0.8,0.65,0.0694036673739524,0.65,1.3,550.5514330966
"710","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.1,0.8,0.65,0.0762677663450026,0.65,1.3,499.173973117956
"711","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.11,0.8,0.65,0.0829623813908417,0.65,1.3,457.250423394397
"712","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.12,0.8,0.65,0.0894875125114697,0.65,1.3,422.421067059201
"713","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.13,0.8,0.65,0.0958431597068866,0.65,1.3,393.052411856148
"714","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.14,0.8,0.65,0.102029322977092,0.65,1.3,367.977832531805
"715","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.15,0.8,0.65,0.108046002322087,0.65,1.3,346.341956815539
"716","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.16,0.8,0.65,0.113893197741871,0.65,1.3,327.503407210448
"717","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.17,0.8,0.65,0.119570909236443,0.65,1.3,310.971869776159
"718","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.18,0.8,0.65,0.125079136805804,0.65,1.3,296.366140563549
"719","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.19,0.8,0.65,0.130417880449955,0.65,1.3,283.385421140606
"720","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.2,0.8,0.65,0.135587140168894,0.65,1.3,271.789226077431
"721","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.21,0.8,0.65,0.140586915962622,0.65,1.3,261.383031789683
"722","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.22,0.8,0.65,0.145417207831138,0.65,1.3,252.007839999818
"723","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.23,0.8,0.65,0.150078015774444,0.65,1.3,243.532464468862
"724","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.24,0.8,0.65,0.154569339792539,0.65,1.3,235.847746773255
"725","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.25,0.8,0.65,0.158891179885422,0.65,1.3,228.862161059679
"726","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.26,0.8,0.65,0.163043536053094,0.65,1.3,222.498433892149
"727","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.27,0.8,0.65,0.167026408295556,0.65,1.3,216.690916093967
"728","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.28,0.8,0.65,0.170839796612806,0.65,1.3,211.383518665837
"729","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.29,0.8,0.65,0.174483701004845,0.65,1.3,206.528076709818
"730","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.3,0.8,0.65,0.177958121471673,0.65,1.3,202.083041583641
"731","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.31,0.8,0.65,0.18126305801329,0.65,1.3,198.01242726894
"732","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.32,0.8,0.65,0.184398510629695,0.65,1.3,194.284955452331
"733","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.33,0.8,0.65,0.18736447932089,0.65,1.3,190.873357285718
"734","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.34,0.8,0.65,0.190160964086873,0.65,1.3,187.753799696233
"735","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.35,0.8,0.65,0.192787964927646,0.65,1.3,184.905411475455
"736","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.36,0.8,0.65,0.195245481843207,0.65,1.3,182.309889899007
"737","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.37,0.8,0.65,0.197533514833557,0.65,1.3,179.951172808421
"738","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.38,0.8,0.65,0.199652063898696,0.65,1.3,177.815164280401
"739","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.39,0.8,0.65,0.201601129038624,0.65,1.3,175.889504468011
"740","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.4,0.8,0.65,0.20338071025334,0.65,1.3,174.163376107719
"741","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.41,0.8,0.65,0.204990807542846,0.65,1.3,172.627341680492
"742","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.42,0.8,0.65,0.20643142090714,0.65,1.3,171.273206393612
"743","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.43,0.8,0.65,0.207702550346224,0.65,1.3,170.093903086915
"744","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.44,0.8,0.65,0.208804195860096,0.65,1.3,169.083395918418
"745","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.45,0.8,0.65,0.209736357448757,0.65,1.3,168.236600292147
"746","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.46,0.8,0.65,0.210499035112207,0.65,1.3,167.549316987918
"747","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.47,0.8,0.65,0.211092228850446,0.65,1.3,167.018178863767
"748","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.48,0.8,0.65,0.211515938663474,0.65,1.3,166.640608846461
"749","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.49,0.8,0.65,0.211770164551291,0.65,1.3,166.414788219595
"750","smri_vol_scs_crbcortex_ROC0_2",0.451183531391963,0.998571336069572,"Additive","Additive",0.5,0.8,0.65,0.211854906513896,0.65,1.3,166.33963447475
"751","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.01,0.8,0.65,0.000988506312225816,0.65,1.3,40041.6386059773
"752","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.02,0.8,0.65,0.00195704279996222,0.65,1.3,20215.3093370989
"753","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.03,0.8,0.65,0.00290560946320922,0.65,1.3,13609.3403979575
"754","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.04,0.8,0.65,0.0038342063019668,0.65,1.3,10308.5274376489
"755","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.05,0.8,0.65,0.00474283331623498,0.65,1.3,8329.83180416425
"756","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.06,0.8,0.65,0.00563149050601374,0.65,1.3,7012.24256034062
"757","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.07,0.8,0.65,0.00650017787130309,0.65,1.3,6072.47106295413
"758","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.08,0.8,0.65,0.00734889541210304,0.65,1.3,5368.87461261225
"759","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.09,0.8,0.65,0.00817764312841357,0.65,1.3,4822.76434197696
"760","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.1,0.8,0.65,0.00898642102023469,0.65,1.3,4386.92837577859
"761","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.11,0.8,0.65,0.0097752290875664,0.65,1.3,4031.32418095567
"762","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.12,0.8,0.65,0.0105440673304087,0.65,1.3,3735.92474633375
"763","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.13,0.8,0.65,0.0112929357487616,0.65,1.3,3486.86653012538
"764","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.14,0.8,0.65,0.0120218343426251,0.65,1.3,3274.24829169896
"765","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.15,0.8,0.65,0.0127307631119991,0.65,1.3,3090.8103953038
"766","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.16,0.8,0.65,0.0134197220568838,0.65,1.3,2931.10937963492
"767","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.17,0.8,0.65,0.0140887111772791,0.65,1.3,2790.98386063087
"768","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.18,0.8,0.65,0.0147377304731849,0.65,1.3,2667.19847162223
"769","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.19,0.8,0.65,0.0153667799446013,0.65,1.3,2557.20024854391
"770","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.2,0.8,0.65,0.0159758595915283,0.65,1.3,2458.94810485095
"771","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.21,0.8,0.65,0.016564969413966,0.65,1.3,2370.79103335536
"772","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.22,0.8,0.65,0.0171341094119141,0.65,1.3,2291.37953143013
"773","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.23,0.8,0.65,0.0176832795853729,0.65,1.3,2219.60013861185
"774","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.24,0.8,0.65,0.0182124799343423,0.65,1.3,2154.52634601849
"775","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.25,0.8,0.65,0.0187217104588223,0.65,1.3,2095.38129401636
"776","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.26,0.8,0.65,0.0192109711588128,0.65,1.3,2041.50908498524
"777","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.27,0.8,0.65,0.019680262034314,0.65,1.3,1992.35247825892
"778","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.28,0.8,0.65,0.0201295830853257,0.65,1.3,1947.43537238238
"779","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.29,0.8,0.65,0.020558934311848,0.65,1.3,1906.34891985359
"780","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.3,0.8,0.65,0.0209683157138809,0.65,1.3,1868.74042755641
"781","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.31,0.8,0.65,0.0213577272914245,0.65,1.3,1834.30441470335
"782","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.32,0.8,0.65,0.0217271690444785,0.65,1.3,1802.77535725482
"783","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.33,0.8,0.65,0.0220766409730432,0.65,1.3,1773.92176207156
"784","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.34,0.8,0.65,0.0224061430771185,0.65,1.3,1747.54129811663
"785","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.35,0.8,0.65,0.0227156753567044,0.65,1.3,1723.45677448151
"786","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.36,0.8,0.65,0.0230052378118008,0.65,1.3,1701.51280187009
"787","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.37,0.8,0.65,0.0232748304424079,0.65,1.3,1681.57300965677
"788","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.38,0.8,0.65,0.0235244532485255,0.65,1.3,1663.51771773613
"789","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.39,0.8,0.65,0.0237541062301537,0.65,1.3,1647.2419832552
"790","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.4,0.8,0.65,0.0239637893872925,0.65,1.3,1632.65395852376
"791","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.41,0.8,0.65,0.0241535027199419,0.65,1.3,1619.67350908043
"792","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.42,0.8,0.65,0.0243232462281019,0.65,1.3,1608.23105089281
"793","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.43,0.8,0.65,0.0244730199117725,0.65,1.3,1598.26657362447
"794","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.44,0.8,0.65,0.0246028237709536,0.65,1.3,1589.72882327656
"795","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.45,0.8,0.65,0.0247126578056454,0.65,1.3,1582.5746226698
"796","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.46,0.8,0.65,0.0248025220158477,0.65,1.3,1576.76831245187
"797","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.47,0.8,0.65,0.0248724164015607,0.65,1.3,1572.28129880202
"798","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.48,0.8,0.65,0.0249223409627842,0.65,1.3,1569.0916969302
"799","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.49,0.8,0.65,0.0249522956995183,0.65,1.3,1567.1840619648
"800","smri_vol_scs_crbwmatter_ROC0_2",1.30385189598977,2.90908377636337,"Additive","Additive",0.5,0.8,0.65,0.024962280611763,0.65,1.3,1566.54920099343
"801","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.01,0.8,0.65,0.00530200791077385,0.65,1.3,7449.23695410294
"802","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.02,0.8,0.65,0.010496904550623,0.65,1.3,3752.79960144136
"803","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.03,0.8,0.65,0.0155846899195474,0.65,1.3,2521.16637877615
"804","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.04,0.8,0.65,0.0205653640175471,0.65,1.3,1905.74667132797
"805","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.05,0.8,0.65,0.025438926844622,0.65,1.3,1536.82277339463
"806","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.06,0.8,0.65,0.0302053784007723,0.65,1.3,1291.15581576178
"807","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.07,0.8,0.65,0.0348647186859978,0.65,1.3,1115.92947063
"808","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.08,0.8,0.65,0.0394169477002985,0.65,1.3,984.735878797722
"809","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.09,0.8,0.65,0.0438620654436746,0.65,1.3,882.904292967464
"810","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.1,0.8,0.65,0.0482000719161259,0.65,1.3,801.632535951924
"811","smri_vol_scs_hpus_ROC0_2",0.784864637489943,1.25610448440554,"Additive","Additive",0.11,0.8,0.65,0.0524309671176526,0.65,1.3,735.319482544211
